Societe,Date,Annee,Periode,Devise,Categorie,Sous_categorie,Code_ratio,Ratio,Unite,Valeur,Benchmark,Note_sur_5
SFBT,2022-12-31,2022,FY,TND,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,,"0,9 à 1,2",
SFBT,2022-12-31,2022,FY,TND,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,,"0,30 à 0,80",
SFBT,2022-12-31,2022,FY,TND,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,,positif,
SFBT,2022-12-31,2022,FY,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,,"1,2 à 1,5",
SFBT,2022-12-31,2022,FY,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,0.0,,
SFBT,2022-12-31,2022,FY,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,,30 à 60 j,
SFBT,2022-12-31,2022,FY,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,,2 à 3,
SFBT,2022-12-31,2022,FY,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,,45 % à 65 %,
SFBT,2022-12-31,2022,FY,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,,30 % à 60 %,
SFBT,2022-12-31,2022,FY,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,,40 % à 60 %,
SFBT,2022-12-31,2022,FY,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,,35 % à 50 %,
SFBT,2022-12-31,2022,FY,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,,"1,5 à 2",
SFBT,2022-12-31,2022,FY,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,,,
SFBT,2022-12-31,2022,FY,TND,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,,,
SFBT,2022-12-31,2022,FY,TND,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,,5 % à 10 %,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,,10 % à 15 %,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,,10 % à 15 %,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,,,
SFBT,2022-12-31,2022,FY,TND,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,,,
SFBT,2022-12-31,2022,FY,TND,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,,30 à 60 j,
SFBT,2022-12-31,2022,FY,TND,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,,45 à 75 j,
SFBT,2022-12-31,2022,FY,TND,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,,45 à 90 j,
SFBT,2022-12-31,2022,FY,TND,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,,,
SFBT,2022-12-31,2022,FY,TND,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
SFBT,2022-12-31,2022,FY,TND,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,,"1,5 à 2,0",
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,,"0,9 à 1,2",
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,,"0,30 à 0,80",
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,,positif,
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,,"1,2 à 1,5",
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,0.0,,
SFBT,2023-03-31,2023,T1,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,0.0,30 à 60 j,5.0
SFBT,2023-03-31,2023,T1,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,,2 à 3,
SFBT,2023-03-31,2023,T1,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,,45 % à 65 %,
SFBT,2023-03-31,2023,T1,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,,30 % à 60 %,
SFBT,2023-03-31,2023,T1,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,,40 % à 60 %,
SFBT,2023-03-31,2023,T1,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,,35 % à 50 %,
SFBT,2023-03-31,2023,T1,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,,"1,5 à 2",
SFBT,2023-03-31,2023,T1,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,16.8616,,
SFBT,2023-03-31,2023,T1,TND,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,7.0845,,5.0
SFBT,2023-03-31,2023,T1,TND,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,,,
SFBT,2023-03-31,2023,T1,TND,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,22.8374,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,42.0156,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,,5 % à 10 %,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,,10 % à 15 %,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,26.3813,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,22.8374,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,40824575.367,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,,10 % à 15 %,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,,,
SFBT,2023-03-31,2023,T1,TND,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,,,
SFBT,2023-03-31,2023,T1,TND,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,,30 à 60 j,
SFBT,2023-03-31,2023,T1,TND,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,,45 à 75 j,
SFBT,2023-03-31,2023,T1,TND,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,,45 à 90 j,
SFBT,2023-03-31,2023,T1,TND,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,,,
SFBT,2023-03-31,2023,T1,TND,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
SFBT,2023-03-31,2023,T1,TND,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,2.9049,"1,5 à 2,0",5.0
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,2.1081,"0,9 à 1,2",5.0
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,0.4174,"0,30 à 0,80",5.0
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,108.3539,,
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,307.6823,,
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,361681776.323,positif,5.0
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,1.6798,"1,2 à 1,5",4.0
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,235762542.566,,
SFBT,2023-06-30,2023,S1,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,240.6929,30 à 60 j,0.0
SFBT,2023-06-30,2023,S1,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,1.3589,2 à 3,5.0
SFBT,2023-06-30,2023,S1,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,49.1073,45 % à 65 %,5.0
SFBT,2023-06-30,2023,S1,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,55.0601,30 % à 60 %,5.0
SFBT,2023-06-30,2023,S1,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,26.4135,40 % à 60 %,4.0
SFBT,2023-06-30,2023,S1,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,12.0986,,
SFBT,2023-06-30,2023,S1,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,2.7859,,
SFBT,2023-06-30,2023,S1,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,73.5865,35 % à 50 %,4.0
SFBT,2023-06-30,2023,S1,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,3.7859,"1,5 à 2",4.0
SFBT,2023-06-30,2023,S1,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,16.8616,,
SFBT,2023-06-30,2023,S1,TND,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,7.0845,,5.0
SFBT,2023-06-30,2023,S1,TND,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,24.8524,,
SFBT,2023-06-30,2023,S1,TND,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,45.3032,,
SFBT,2023-06-30,2023,S1,TND,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,165.3568,,
SFBT,2023-06-30,2023,S1,TND,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,108.838,,
SFBT,2023-06-30,2023,S1,TND,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,0.146,,3.0
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,22.8374,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,42.0156,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,0.33,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,7.536,5 % à 10 %,5.0
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,9.1357,10 % à 15 %,2.0
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,17.7273,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,10.5533,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,26.3813,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,22.8374,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,1.3549,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,81649150.735,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,18.841,10 % à 15 %,4.0
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,61.498,,
SFBT,2023-06-30,2023,S1,TND,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,16.8075,,
SFBT,2023-06-30,2023,S1,TND,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,148.717,30 à 60 j,0.0
SFBT,2023-06-30,2023,S1,TND,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,108.838,45 à 75 j,3.0
SFBT,2023-06-30,2023,S1,TND,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,269.3857,45 à 90 j,0.0
SFBT,2023-06-30,2023,S1,TND,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,53617701.149,,
SFBT,2023-06-30,2023,S1,TND,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
SFBT,2023-06-30,2023,S1,TND,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,3.3664,"1,5 à 2,0",5.0
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,2.5488,"0,9 à 1,2",5.0
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,0.5493,"0,30 à 0,80",5.0
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,81.5332,,
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,203.6481,,
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,415734451.226,positif,5.0
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,1.7749,"1,2 à 1,5",4.0
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,229479555.164,,
SFBT,2023-09-30,2023,9M,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,141.4401,30 à 60 j,0.0
SFBT,2023-09-30,2023,9M,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,1.3286,2 à 3,5.0
SFBT,2023-09-30,2023,9M,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,47.5719,45 % à 65 %,5.0
SFBT,2023-09-30,2023,9M,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,55.6299,30 % à 60 %,5.0
SFBT,2023-09-30,2023,9M,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,24.7342,40 % à 60 %,4.0
SFBT,2023-09-30,2023,9M,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,12.1809,,
SFBT,2023-09-30,2023,9M,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,3.043,,
SFBT,2023-09-30,2023,9M,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,75.2658,35 % à 50 %,4.0
SFBT,2023-09-30,2023,9M,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,4.043,"1,5 à 2",4.0
SFBT,2023-09-30,2023,9M,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,18.4977,,
SFBT,2023-09-30,2023,9M,TND,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,6.3057,,5.0
SFBT,2023-09-30,2023,9M,TND,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,29.5253,,
SFBT,2023-09-30,2023,9M,TND,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,27.1347,,
SFBT,2023-09-30,2023,9M,TND,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,99.0416,,
SFBT,2023-09-30,2023,9M,TND,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,65.9472,,
SFBT,2023-09-30,2023,9M,TND,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,0.1847,,5.0
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,23.5813,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,34.0893,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,0.5251,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,12.3821,5 % à 10 %,4.0
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,14.6649,10 % à 15 %,5.0
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,30.88,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,17.3984,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,27.9769,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,23.5813,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,2.255,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,139647203.324,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,23.7819,10 % à 15 %,4.0
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,50.5782,,
SFBT,2023-09-30,2023,9M,TND,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,21.1996,,
